Values: 
First vector      Second vector
1.965882572     -3.063736601
-3.608518651     -3.933037612
-1.975308143     -2.055667418
-4.959782704     -3.618451715
2.43974471     -3.274474219
1.508973951     3.038097471
0.1908419057     -4.114815659
1.9736803     3.650210396
-0.4464502732     3.891744736
0.3201411515     -1.765820306
-3.188741989     0.5913517679
-2.504507095     -1.226921903
-3.976573901     4.869165346
-2.466710789     -0.8196454967
-0.6332230961     2.322869524
-1.16158595     -2.047457577
3.488111294     -3.732718644
-0.2306962095     2.851110353
4.980410759     2.944676246
-4.727004714     4.593130606
-1.645069185     -4.529791728
1.059377471     4.74057174
1.913998149     1.744845083
-2.991883833     -2.911052048
3.633493348     3.655373787
2.211200029     -4.798318518
-1.253489226     -1.867389567
-0.0169471153     2.291833621
2.14941131     -3.739846893
3.006132847     -1.692125473
-0.8630611646     -1.708251752
1.154121831     -1.860925278
2.838446791     1.704483983
0.3743088759     2.21635317
2.297826635     1.394818823
1.361990011     -3.979899227
-3.852771465     0.5607979443
-0.3303683216     2.436043744
-4.082785542     2.970647644
0.4563823196     4.704683381
-2.941950866     4.007861642
2.351164846     2.899717786
-1.025166257     4.091025867
-3.854151506     -3.508333641
-2.852924916     -3.695077795
-4.306439465     -4.104695633
0.9674358747     4.569435394
-3.791545035     3.55570828
3.222305012     -0.2796460638
1.726033116     -3.359939253
2.659436934     -2.584085558
0.3736001734     2.229721968
-2.945223539     0.8412451776
-3.555222279     -0.4277434667
-0.8285166556     -1.041360781
-0.4905697172     1.242936367
0.6010656725     2.82827531
-1.987624702     3.063247259
2.021890871     -1.563506456
-4.793952987     -1.129948729
-1.824421117     -3.654164894
-0.6453917516     2.4640257
-4.906284896     4.972765168
-2.184768581     4.704708866
2.875684423     4.781691544
-3.460475177     -1.120626227
4.18095414     0.03711255284
-0.4025667803     -3.813329757
0.9955620019     3.485467033
-3.479811883     1.407877944
2.095392899     -4.187530135
2.206810813     -4.966179182
3.590272862     4.859762866
-3.063300342     -1.635622976
1.143174206     4.102090036
-4.747647069     -3.777337459
-3.442027601     2.453499606
-3.990882788     -3.847020748
4.390784006     0.003290755587
-3.296224147     3.563961557
-1.678191776     0.2704794394
-0.544717754     -1.847717517
-3.46361465     -1.850651336
3.529207849     -0.9746347719
4.390827212     -0.9034234137
2.691667167     -1.368956147
1.412631534     3.696218689
4.273176253     -0.8655528344
4.296283499     -0.6201377937
3.086811774     -1.470355404
-1.644486324     -1.741747966
-4.03023912     2.202497021
-4.936045247     -0.8961446588
4.014303566     -4.377019572
3.947281973     -0.4045516174
-1.626231348     -0.7701108312
-2.821900224     -4.026623847
-2.517447922     -0.4927846029
-0.6820762182     -0.827877755
-0.586484991     -3.468358643
-4.898851881     2.492579245
4.523707526     4.092341981
-4.257916426     0.1316991665
-4.096976549     -4.678765108
-3.822514326     -3.50077514
3.527249365     -2.540031942
4.133139297     2.904092543
4.565620883     -1.518845918
1.870591427     0.8755971988
-0.8372428118     4.748864429
-4.93458125     0.6530347394
2.433287013     2.460555845
-2.238513811     4.3495518
3.075490337     0.1098401421
-0.8302569439     -3.442828898
4.930641153     -2.134475973
-2.315709931     2.828767499
-4.391820253     2.101229184
1.250280418     3.771474132
-1.558888689     2.176856355
-0.5534649118     -3.189246012
1.007118532     -0.7953630674
-4.889452994     -2.054688234
1.406717076     1.984603963
2.523492419     -0.5603409429
3.71064145     -4.039490578
3.567791003     -1.911596645
-0.2177534663     0.7965431257
-1.88808228     -4.772803183
0.4121466976     2.745891613
-2.055945651     2.227079074
0.5820107874     2.390903853
-2.784345029     3.810903633
-1.205432153     -1.734287877
1.476525599     4.490031596
-0.02489663699     -3.910139359
4.567128939     4.251248529
-1.240182939     -0.351192056
-1.136651388     4.528087251
-2.768094863     4.020556618
-4.893212473     1.6675966
4.375512297     -4.82975699
-4.977869946     -4.753949455
1.052679538     -3.979023465
-1.110237926     -3.26453283
1.059588392     1.171225195
-2.268932818     -2.448624455
-4.664245837     -1.620093129
2.213041603     4.534751805
-3.921318476     3.755307186
-0.5045770877     -2.38969325
2.593882066     3.049051736
-2.586032354     -1.522274712
2.336577379     -2.275215718
3.890112326     2.775465112
-2.08830289     -3.528478637
-0.4170249296     2.297252862
2.865707299     2.1871389
-2.237224436     -4.835458973
-1.184908495     0.3909145891
-1.610956766     3.36232178
-0.04959610002     3.436846846
4.10755798     0.5928837261
-1.332186244     2.877511709
-1.880298855     0.6804936901
-4.153364653     -4.268482641
4.361585841     0.2943619722
1.609685661     1.379706939
0.9430304032     4.929069326
3.253236095     1.149303173
2.406834826     0.2063175037
2.204467567     -3.771295853
1.82534498     2.179561415
1.747549833     1.663372264
-0.2717802836     -4.426479877
-1.238980659     1.247008739
-3.85701756     0.3366953048
1.545963423     4.56694681
4.554680962     3.971737206
4.061543664     -3.549408607
-1.236582332     1.821651846
0.3331502213     2.155591888
3.239897816     -4.957406508
1.810295575     2.412016173
4.180392322     0.8023787626
-4.791044078     3.371740656
0.9706609091     -2.252312974
-1.848285085     -4.941602811
-0.181392118     -3.315222207
-1.248947478     0.1330121263
4.759689498     -3.322125932
3.669528023     2.269352983
-0.8902315835     1.80129903
-1.366217088     -2.044482646
-0.3894071873     1.903402098
-3.48010209     -4.240278058
0.9076589577     -0.1671577989
3.081995602     4.658468717
-3.960285862     1.982111978
-0.2604678083     -3.917481554
-2.811295622     -0.7583160849
-3.108469548     -3.921289096
-1.142224382     -4.164046754
0.5409961828     -4.826611138
4.965247859     4.991929082
1.42889149     1.038625424
2.248949628     2.757782904
-3.028616067     -3.988869868
-2.719532565     -1.155802962
2.038614586     -1.626106115
4.461668717     3.06755161
0.380502356     3.076461702
-3.826656466     -2.001403029
-1.216959474     2.384153951
2.947695901     2.897130115
-0.8420482619     3.950012422
1.8533331     -4.644283759
3.735565731     0.7568423623
-4.278219112     1.675915018
3.159335738     -0.4934496071
2.977078558     -1.294642293
2.918709884     1.078886398
-4.844325625     -1.684462545
1.286246858     -2.930404651
0.3160328233     -4.906184595
0.2651891359     -0.7942070889
0.02220974937     3.308375898
-0.2636351932     -1.728544495
3.543377823     4.639900918
-1.284485166     -1.64531955
-0.002752993524     1.046171253
0.5246883933     -0.735150822
0.1397461612     0.100651794
-4.673165295     -3.318294204
2.993945194     3.332780281
1.417353762     -3.552491343
-4.13302219     2.434399865
-1.146392785     3.720489949
3.227750708     -3.059809349
-2.220196811     0.3900109842
-4.596440731     2.787111694
-4.197993912     1.622371675
-0.5417421049     0.8192113326
-1.729552243     -2.187116642
-4.730230919     -1.611343872
4.225243354     -3.005467973
3.49796732     1.104388933
3.115564365     -1.255607899
-4.46277651     4.257945493
3.830980901     -4.666358603
4.627066015     1.69122717
-4.230715372     -2.969179884
-3.860005667     0.07111016384
-1.276236676     2.095347082
-0.297674902     -2.760436355
3.472010732     3.231246425
-1.646391159     -4.226701566
-0.9466416307     -1.925900944
-0.4740787813     -0.8651552215
-1.455636748     -4.712675336
-4.218446799     0.4006159262
-1.219876981     -3.332792492
0.2304411971     1.886727731
1.895029693     -2.080935025
-0.1771603774     3.105511791
4.873867358     -4.480133218
-3.112137291     1.003444817
-0.5744844027     0.9681989918
-1.3819272     -2.815085284
-0.6871827725     -0.08467702594
2.127278242     -3.507885278
-4.012030728     0.5371364844
-0.08960455929     -1.89819696
1.003868778     1.099505239
-0.6405949264     -0.3794360541
3.568406491     3.913012867
4.353804393     -3.672619114
-3.651274811     0.4413864705
0.6545212703     1.096114866
-0.6647943361     -0.2537305829
0.5930407797     3.387355108
4.644948534     2.765014366
-3.072303939     -2.492463352
3.958488564     -1.992640498
4.57201858     1.350540354
3.983020272     -1.189825415
3.023414461     1.227841112
-3.178892832     3.565261876
-1.576665174     -3.193140086
-3.396049214     2.406226809
-3.445236595     -3.3986315
-1.088527893     0.8697161463
1.375687255     -4.364708605
-1.318611956     -1.055961015
1.935797152     2.160754796
1.401244859     2.446037561
2.706849361     -4.186849448
-0.6364133797     1.491024274
-1.849735463     1.121353378
4.182105648     4.685242507
1.814064257     -2.936102953
1.709250118     1.501659323
1.743343125     -1.740960005
-0.1311813476     2.835374485
2.73615074     0.7259051841
1.09089594     4.463216786
-0.500611018     -3.049817436
4.318682263     3.017111202
-4.731640585     -4.974635953
1.485699689     -0.5839156557
1.511184242     4.357842127
-3.707639085     -3.856896894
1.26630851     -4.141097958
-4.024396441     3.1008494
1.590198696     2.080657322
3.977557827     -3.579772462
0.9061392796     3.260306714
3.997303378     4.94889875
-4.781473006     -0.07522605853
4.789764535     -1.856298562
0.5164059349     0.8529827114
-1.115685961     1.806436116
0.182819461     -2.668153007
-0.6090930782     1.052126623
0.3034510288     2.62328024
3.27236094     -4.730978239
-3.947470455     2.764196639
-4.785226004     2.380827467
-2.780404139     -0.08646039121
-2.213645645     2.693656784
1.988229685     4.865479659
-1.012297829     3.438046691
-0.0625944927     2.870773683
0.6089989422     4.343062518
4.172139076     2.678262962
-2.610712361     2.276926726
-2.008999476     3.444717061
-4.805495592     -3.586984792
0.2150415428     2.118189155
-1.436010125     -4.62459704
-2.448981595     -4.417476873
0.6434156003     2.082945212
-3.581871925     -2.238985596
1.088410651     -2.152297176
0.1816211466     -3.46226569
3.276854023     0.3981964163
1.57060886     -2.393333411
3.269696865     3.188099031
-2.823368865     2.746723399
-4.762799636     -1.601815346
-2.342682769     -2.148567273
0.9310103101     -1.458525578
-2.833277596     1.705434321
-4.375588681     -1.292832899
-1.275853782     4.779310399
2.534610506     2.41380195
4.819027297     3.812461769
-1.556166811     -1.005631905
-1.323362356     -4.647628456
0.8124298308     -0.4886554153
2.519704482     -4.326114194
2.456177401     -2.138316607
-2.535307398     0.1056507068
1.165893396     -4.178566115
2.509492485     2.599554845
-2.13572088     -3.080668918
4.211509439     -3.236949055
2.037805235     -2.252962117
1.86397841     4.907688437
3.347790791     1.053339152
-4.187279272     2.79303247
3.918675279     -1.317481452
-4.142220065     4.244253713
1.374085871     3.419385591
-1.745846181     -2.013837609
-0.3300303024     -2.385393135
4.938324685     1.563049506
4.612411144     3.98854968
-1.508644064     -3.631859792
-4.544372284     0.4151336101
-3.642035142     -0.3326515666
1.261309357     3.392462728
4.150180319     -1.01855808
2.080970016     4.175276683
-3.755411875     4.18273076
-3.08621148     -1.742134621
1.205416257     2.190759366
4.161075349     -2.491947901
-1.77290496     -1.26054805
-2.773784854     -0.7894152131
-0.07665189257     -0.1948969838
0.7066031133     3.310625905
-2.768177466     1.93290931
3.112562305     3.238737143
-3.712347232     -3.470229278
-0.7310832974     -1.786695306
-0.6005652029     3.453524132
-1.004202297     -2.233404466
-0.4755423317     -2.028730649
1.036078455     4.792895281
-2.529633322     -4.055140704
0.3147001555     1.510757433
-2.344362922     -3.997549673
4.482290185     -2.168835518
1.057063505     -3.796620778
4.935334556     -1.476416657
1.999954635     1.820355791
1.489764489     0.3237134836
-2.127647227     -4.993718986
-2.093444589     1.20680704
1.015606865     0.1456843278
1.522702411     4.925004172
0.5432810928     -1.691920853
1.570097478     2.541262769
-3.919876262     -3.402056722
3.152060722     0.9356041014
-4.646888956     -4.446668319
Using Farey_fractions: 0  (7870201585803270576691/31250000000000000000)
Using long double: 251.8464507
